Time,Intensity
2022-07-20T08:23:40Z,0.748
2022-07-20T08:23:50Z,0.332
2022-07-20T08:24:00Z,0.517
2022-07-20T08:24:10Z,0.193
2022-07-20T08:24:20Z,0
2022-07-20T08:24:30Z,0.53
2022-07-20T08:24:40Z,0.42
2022-07-20T08:24:50Z,0.903
2022-07-20T08:25:00Z,0.848
2022-07-20T08:25:10Z,0.925
2022-07-20T08:25:20Z,0.271
2022-07-20T08:25:30Z,0.554
2022-07-20T08:25:40Z,0.609
2022-07-20T08:25:50Z,0.477
2022-07-20T08:26:00Z,0.408
2022-07-20T08:26:10Z,0.682
2022-07-20T08:26:20Z,0.357
2022-07-20T08:26:30Z,0
2022-07-20T08:26:40Z,0
2022-07-20T08:26:50Z,0
2022-07-20T08:27:00Z,0
2022-07-20T08:27:10Z,0.173
2022-07-20T08:27:20Z,0
2022-07-20T08:27:30Z,0
2022-07-20T08:27:40Z,0
2022-07-20T08:27:50Z,0
2022-07-20T08:28:00Z,0.183
2022-07-20T08:28:10Z,0
2022-07-20T08:28:20Z,0.254
2022-07-20T08:28:30Z,0
2022-07-20T08:28:40Z,0.13
2022-07-20T08:28:50Z,0.127
2022-07-20T08:29:00Z,0
2022-07-20T08:29:10Z,0
2022-07-20T08:29:20Z,0
2022-07-20T08:29:30Z,0
2022-07-20T08:29:40Z,0.135
2022-07-20T08:29:50Z,0
2022-07-20T08:30:00Z,0
2022-07-20T08:30:10Z,0
2022-07-20T08:30:20Z,0
2022-07-20T08:30:30Z,0
2022-07-20T08:30:40Z,0
2022-07-20T08:30:50Z,0
2022-07-20T08:31:00Z,0
2022-07-20T08:31:10Z,0.201
2022-07-20T08:31:20Z,0.156
2022-07-20T08:31:30Z,0.168
2022-07-20T08:31:40Z,0
2022-07-20T08:31:50Z,0
2022-07-20T08:32:00Z,0
2022-07-20T08:32:10Z,0
2022-07-20T08:32:20Z,0
2022-07-20T08:32:30Z,0
2022-07-20T08:32:40Z,0
2022-07-20T08:32:50Z,0
2022-07-20T08:33:00Z,0
2022-07-20T08:33:10Z,0
2022-07-20T08:33:20Z,0
2022-07-20T08:33:30Z,0
2022-07-20T08:33:40Z,0
2022-07-20T08:33:50Z,0
2022-07-20T08:34:00Z,0
2022-07-20T08:34:10Z,0
2022-07-20T08:34:20Z,0
2022-07-20T08:34:30Z,0
2022-07-20T08:34:40Z,0
2022-07-20T08:34:50Z,0
2022-07-20T08:35:00Z,0
2022-07-20T08:35:10Z,0
2022-07-20T08:35:20Z,0
2022-07-20T08:35:30Z,0
2022-07-20T08:35:40Z,0
2022-07-20T08:35:50Z,0
2022-07-20T08:36:00Z,0
2022-07-20T08:36:10Z,0
2022-07-20T08:36:20Z,0.453
2022-07-20T08:36:30Z,5.53
2022-07-20T08:36:40Z,29.275
2022-07-20T08:36:50Z,26.523
2022-07-20T08:37:00Z,17.646
2022-07-20T08:37:10Z,9.519
2022-07-20T08:37:20Z,8.035
2022-07-20T08:37:30Z,6.886
2022-07-20T08:37:40Z,21.081
2022-07-20T08:37:50Z,32.963
2022-07-20T08:38:00Z,30.223
2022-07-20T08:38:10Z,32.871
2022-07-20T08:38:20Z,33.157
2022-07-20T08:38:30Z,23.935
2022-07-20T08:38:40Z,24.07
2022-07-20T08:38:50Z,22.544
2022-07-20T08:39:00Z,19.562
2022-07-20T08:39:10Z,26.308
2022-07-20T08:39:20Z,33.448
2022-07-20T08:39:30Z,34.376
2022-07-20T08:39:40Z,28.04
2022-07-20T08:39:50Z,30.112
2022-07-20T08:40:00Z,28.306
2022-07-20T08:40:10Z,22.448
2022-07-20T08:40:20Z,22.561
2022-07-20T08:40:30Z,20.546
2022-07-20T08:40:40Z,19.665
2022-07-20T08:40:50Z,17.821
2022-07-20T08:41:00Z,18.027
2022-07-20T08:41:10Z,22.138
2022-07-20T08:41:20Z,30.597
2022-07-20T08:41:30Z,27.545
2022-07-20T08:41:40Z,20.732
2022-07-20T08:41:50Z,7.672
2022-07-20T08:42:00Z,5.676
2022-07-20T08:42:10Z,3.488
2022-07-20T08:42:20Z,2.937
2022-07-20T08:42:30Z,3.016
2022-07-20T08:42:40Z,2.997
2022-07-20T08:42:50Z,3.027
2022-07-20T08:43:00Z,2.142
2022-07-20T08:43:10Z,3.271
2022-07-20T08:43:20Z,2.702
2022-07-20T08:43:30Z,5.689
2022-07-20T08:43:40Z,2.497
2022-07-20T08:43:50Z,1.864
2022-07-20T08:44:00Z,2.19
2022-07-20T08:44:10Z,4.141
2022-07-20T08:44:20Z,4.144
2022-07-20T08:44:30Z,1.547
2022-07-20T08:44:40Z,1.879
2022-07-20T08:44:50Z,2.602
2022-07-20T08:45:00Z,1.074
2022-07-20T08:45:10Z,2.326
2022-07-20T08:45:20Z,2.071
2022-07-20T08:45:30Z,4.064
2022-07-20T08:45:40Z,33.169
2022-07-20T08:45:50Z,17.121
2022-07-20T08:46:00Z,36.802
2022-07-20T08:46:10Z,10.063
2022-07-20T08:46:20Z,38.631
2022-07-20T08:46:30Z,64.851
2022-07-20T08:46:40Z,47.017
2022-07-20T08:46:50Z,39.878
2022-07-20T08:47:00Z,34.647
2022-07-20T08:47:10Z,9.263
2022-07-20T08:47:20Z,35.289
2022-07-20T08:47:30Z,44.471
2022-07-20T08:47:40Z,22.034
2022-07-20T08:47:50Z,43.033
2022-07-20T08:48:00Z,52.52
2022-07-20T08:48:10Z,32.841
2022-07-20T08:48:20Z,77.708
2022-07-20T08:48:30Z,53.73
2022-07-20T08:48:40Z,40.318
2022-07-20T08:48:50Z,52.69
2022-07-20T08:49:00Z,33.839
2022-07-20T08:49:10Z,38.643
2022-07-20T08:49:20Z,87.696
2022-07-20T08:49:30Z,45.134
2022-07-20T08:49:40Z,49.957
2022-07-20T08:49:50Z,28.412
2022-07-20T08:50:00Z,38.497
2022-07-20T08:50:10Z,36.461
2022-07-20T08:50:20Z,44.454
2022-07-20T08:50:30Z,50.406
2022-07-20T08:50:40Z,43.591
2022-07-20T08:50:50Z,43.327
2022-07-20T08:51:00Z,56.443
2022-07-20T08:51:10Z,47.896
2022-07-20T08:51:20Z,26.125
2022-07-20T08:51:30Z,24.467
2022-07-20T08:51:40Z,27.54
2022-07-20T08:51:50Z,37.155
2022-07-20T08:52:00Z,26.909
2022-07-20T08:52:10Z,27.108
2022-07-20T08:52:20Z,31.073
2022-07-20T08:52:30Z,30.541
2022-07-20T08:52:40Z,25.153
2022-07-20T08:52:50Z,28.364
2022-07-20T08:53:00Z,21.472
2022-07-20T08:53:10Z,37.36
2022-07-20T08:53:20Z,28.685
2022-07-20T08:53:30Z,23.412
2022-07-20T08:53:40Z,31.389
2022-07-20T08:53:50Z,34.52
2022-07-20T08:54:00Z,25.565
2022-07-20T08:54:10Z,25.884
2022-07-20T08:54:20Z,31.479
2022-07-20T08:54:30Z,45.259
2022-07-20T08:54:40Z,33.852
2022-07-20T08:54:50Z,34.25
2022-07-20T08:55:00Z,26.595
2022-07-20T08:55:10Z,33.668
2022-07-20T08:55:20Z,22.391
2022-07-20T08:55:30Z,22.985
2022-07-20T08:55:40Z,21.868
2022-07-20T08:55:50Z,29.095
2022-07-20T08:56:00Z,24.895
2022-07-20T08:56:10Z,27.627
2022-07-20T08:56:20Z,21.834
2022-07-20T08:56:30Z,20.283
2022-07-20T08:56:40Z,20.477
2022-07-20T08:56:50Z,22.672
2022-07-20T08:57:00Z,11.149
2022-07-20T08:57:10Z,10.513
2022-07-20T08:57:20Z,10.036
2022-07-20T08:57:30Z,6.407
2022-07-20T08:57:40Z,7.144
2022-07-20T08:57:50Z,6.807
2022-07-20T08:58:00Z,6.466
2022-07-20T08:58:10Z,5.606
2022-07-20T08:58:20Z,4.7
2022-07-20T08:58:30Z,3.393
2022-07-20T08:58:40Z,1.672
2022-07-20T08:58:50Z,1.381
2022-07-20T08:59:00Z,0.93
2022-07-20T08:59:10Z,1.038
2022-07-20T08:59:20Z,1.07
2022-07-20T08:59:30Z,0.427
2022-07-20T08:59:40Z,0
2022-07-20T08:59:50Z,1.757
2022-07-20T09:00:00Z,0.312
2022-07-20T09:00:10Z,2.394
2022-07-20T09:00:20Z,2.409
2022-07-20T09:00:30Z,0.643
2022-07-20T09:00:40Z,1.821
2022-07-20T09:00:50Z,1.856
2022-07-20T09:01:00Z,0.654
2022-07-20T09:01:10Z,1.339
2022-07-20T09:01:20Z,0.381
2022-07-20T09:01:30Z,0
2022-07-20T09:01:40Z,0
